"userid","outlet_type","brand_name","business_category","date"
3839735,"online","Daraz","Market Place","2023-07-23"
3839743,"online","IFG","Fashion","2023-06-23"
3839805,"online","Daraz","Market Place","2023-06-29"
3839840,"online","foodpanda","Food & Restaurants","2023-07-10"
3839863,"instore","Pie in the Sky","Food & Restaurants","2023-06-21"
3839924,"online","Daraz","Market Place","2023-06-22"
3839976,"online","Daraz","Market Place","2023-06-22"
3840070,"online","California Pizza","Food & Restaurants","2023-06-27"
3840073,"online","IDEAS","Fashion","2023-06-23"
3840073,"online","Shield Corporation Limited","Stores & Grocery","2023-06-21"
3840180,"online","Krave Mart","Stores & Grocery","2023-06-22"
3840180,"online","Krave Mart","Stores & Grocery","2023-07-07"
3840180,"online","Krave Mart","Stores & Grocery","2023-07-27"
3840247,"online","Krave Mart","Stores & Grocery","2023-06-21"
3840253,"online","foodpanda","Food & Restaurants","2023-06-21"
3840282,"online","foodpanda","Food & Restaurants","2023-07-22"
3840290,"online","Naheed.pk","Stores & Grocery","2023-06-24"
3840298,"online","foodpanda","Food & Restaurants","2023-06-21"
3840303,"online","Daraz","Market Place","2023-06-22"
3840340,"online","Krave Mart","Stores & Grocery","2023-06-25"
3840356,"online","Daraz","Market Place","2023-07-24"
3840406,"online","IDEAS","Fashion","2023-07-13"
3840429,"online","foodpanda","Food & Restaurants","2023-06-26"
3840471,"online","foodpanda","Food & Restaurants","2023-06-22"
3840471,"online","foodpanda","Food & Restaurants","2023-07-30"
3840491,"online","Daraz","Market Place","2023-06-21"
3840513,"online","Rivaj","Health, Beauty & Gifts","2023-06-26"
3840526,"online","Daraz","Market Place","2023-06-21"
3840544,"online","foodpanda","Food & Restaurants","2023-06-21"
3840546,"instore","DUNKIN","Food & Restaurants","2023-07-01"
3840546,"instore","Karachi Broast","Food & Restaurants","2023-06-25"
3840546,"instore","Karachi Broast","Food & Restaurants","2023-07-03"
3840546,"instore","Karachi Haleem","Food & Restaurants","2023-07-15"
3840546,"instore","Karachi Haleem","Food & Restaurants","2023-07-18"
3840546,"instore","Naan Stop","Food & Restaurants","2023-07-26"
3840546,"instore","OPTP","Food & Restaurants","2023-07-20"
3840546,"instore","Panwaari","Food & Restaurants","2023-07-13"
3840546,"online","IDEAS","Fashion","2023-06-22"
3840608,"online","Metro Cash & Carry","Stores & Grocery","2023-07-14"
3840608,"online","Metro Cash & Carry","Stores & Grocery","2023-07-15"
3840608,"online","Metro Cash & Carry","Stores & Grocery","2023-07-16"
3840608,"online","Metro Cash & Carry","Stores & Grocery","2023-07-17"
3840608,"online","Metro Cash & Carry","Stores & Grocery","2023-07-20"
3840608,"online","Metro Cash & Carry","Stores & Grocery","2023-07-28"
3840650,"online","Daraz","Market Place","2023-06-22"
3840666,"online","foodpanda","Food & Restaurants","2023-07-02"
3840705,"online","foodpanda","Food & Restaurants","2023-06-30"
3840731,"online","Daraz","Market Place","2023-06-21"
3840731,"online","Daraz","Market Place","2023-06-25"
3840731,"online","Daraz","Market Place","2023-07-02"
3840731,"online","Daraz","Market Place","2023-07-04"
3840731,"online","Daraz","Market Place","2023-07-15"
3840798,"online","foodpanda","Food & Restaurants","2023-06-21"
3840801,"online","Highfy","Health, Beauty & Gifts","2023-06-21"
3840881,"online","Daraz","Market Place","2023-06-24"
3840907,"online","Saeed Ghani","Health, Beauty & Gifts","2023-06-28"
3841010,"online","foodpanda","Food & Restaurants","2023-06-27"
3841010,"online","foodpanda","Food & Restaurants","2023-06-29"
3841010,"online","foodpanda","Food & Restaurants","2023-07-16"
3841010,"online","foodpanda","Food & Restaurants","2023-07-24"
3841096,"online","Daraz","Market Place","2023-06-21"
3841104,"online","Daraz","Market Place","2023-06-23"
3841104,"online","Daraz","Market Place","2023-06-24"
3841104,"online","Daraz","Market Place","2023-07-02"
3841145,"online","foodpanda","Food & Restaurants","2023-06-21"
3841145,"online","foodpanda","Food & Restaurants","2023-07-11"
3841169,"online","Daraz","Market Place","2023-06-29"
3841177,"online","Daraz","Market Place","2023-06-21"
3841195,"online","8 oz Burgers","Food & Restaurants","2023-06-21"
3841251,"online","foodpanda","Food & Restaurants","2023-06-21"
3841251,"online","foodpanda","Food & Restaurants","2023-06-26"
3841251,"online","foodpanda","Food & Restaurants","2023-07-07"
3841251,"online","foodpanda","Food & Restaurants","2023-07-15"
3841258,"online","foodpanda","Food & Restaurants","2023-06-29"
3841267,"online","Bata","Fashion","2023-06-27"
3841281,"online","Daraz","Market Place","2023-07-06"
3841297,"online","foodpanda","Food & Restaurants","2023-06-21"
3841325,"online","foodpanda","Food & Restaurants","2023-06-24"
3841349,"online","Daraz","Market Place","2023-06-21"
3841349,"online","Daraz","Market Place","2023-07-09"
3841459,"online","foodpanda","Food & Restaurants","2023-06-22"
3841460,"online","foodpanda","Food & Restaurants","2023-06-25"
3841464,"online","Daraz","Market Place","2023-06-26"
3841521,"online","foodpanda","Food & Restaurants","2023-07-21"
3841544,"online","Daraz","Market Place","2023-06-21"
3841573,"online","Daraz","Market Place","2023-06-21"
3841573,"online","Daraz","Market Place","2023-07-02"
3841573,"online","Daraz","Market Place","2023-07-30"
3841576,"online","Daraz","Market Place","2023-07-15"
3841624,"instore","California Pizza","Food & Restaurants","2023-06-21"
3841631,"online","foodpanda","Food & Restaurants","2023-06-22"
3841631,"online","foodpanda","Food & Restaurants","2023-06-26"
3841657,"online","Daraz","Market Place","2023-06-21"
3841737,"online","Krave Mart","Stores & Grocery","2023-07-07"
3841815,"online","Dab Lew Tech","Electronics & Home Appliances","2023-06-21"
3841816,"online","foodpanda","Food & Restaurants","2023-06-21"
3841819,"online","IDEAS","Fashion","2023-06-21"
3841819,"online","foodpanda","Food & Restaurants","2023-06-27"
3841819,"online","foodpanda","Food & Restaurants","2023-07-03"
3841887,"online","IDEAS","Fashion","2023-06-22"
3841887,"online","foodpanda","Food & Restaurants","2023-06-24"
3842010,"online","Daraz","Market Place","2023-06-21"
3842030,"online","foodpanda","Food & Restaurants","2023-06-21"
3842037,"online","Daraz","Market Place","2023-07-01"
3842037,"online","Daraz","Market Place","2023-07-09"
3842037,"online","Daraz","Market Place","2023-07-23"
3842055,"online","Daraz","Market Place","2023-07-22"
3842067,"online","foodpanda","Food & Restaurants","2023-06-22"
3842088,"online","foodpanda","Food & Restaurants","2023-07-14"
3842160,"online","Daraz","Market Place","2023-06-29"
3842295,"online","Daraz","Market Place","2023-06-21"
3842295,"online","Daraz","Market Place","2023-07-02"
3842455,"online","foodpanda","Food & Restaurants","2023-06-21"
3842480,"online","Daraz","Market Place","2023-06-22"
3842495,"online","elo","Fashion","2023-06-22"
3842523,"instore","Anum Jung","Fashion","2023-06-21"
3842542,"online","foodpanda","Food & Restaurants","2023-06-21"
3842602,"online","Miss Rose Pakistan","Health, Beauty & Gifts","2023-06-21"
3842649,"online","foodpanda","Food & Restaurants","2023-07-17"
3842669,"online","Daraz","Market Place","2023-07-09"
3842680,"online","foodpanda","Food & Restaurants","2023-07-05"
3842680,"online","foodpanda","Food & Restaurants","2023-07-15"
3842693,"online","Daraz","Market Place","2023-06-21"
3842694,"online","foodpanda","Food & Restaurants","2023-06-30"
3842698,"online","Krave Mart","Stores & Grocery","2023-06-21"
3842713,"online","foodpanda","Food & Restaurants","2023-06-23"
3842713,"online","foodpanda","Food & Restaurants","2023-06-24"
3842713,"online","foodpanda","Food & Restaurants","2023-06-25"
3842713,"online","foodpanda","Food & Restaurants","2023-06-27"
3842713,"online","foodpanda","Food & Restaurants","2023-06-28"
3842713,"online","foodpanda","Food & Restaurants","2023-07-01"
3842713,"online","foodpanda","Food & Restaurants","2023-07-04"
3842713,"online","foodpanda","Food & Restaurants","2023-07-06"
3842713,"online","foodpanda","Food & Restaurants","2023-07-07"
3842713,"online","foodpanda","Food & Restaurants","2023-07-08"
3842713,"online","foodpanda","Food & Restaurants","2023-07-09"
3842713,"online","foodpanda","Food & Restaurants","2023-07-10"
3842713,"online","foodpanda","Food & Restaurants","2023-07-11"
3842713,"online","foodpanda","Food & Restaurants","2023-07-12"
3842713,"online","foodpanda","Food & Restaurants","2023-07-14"
3842713,"online","foodpanda","Food & Restaurants","2023-07-15"
3842713,"online","foodpanda","Food & Restaurants","2023-07-17"
3842713,"online","foodpanda","Food & Restaurants","2023-07-19"
3842713,"online","foodpanda","Food & Restaurants","2023-07-20"
3842713,"online","foodpanda","Food & Restaurants","2023-07-21"
3842713,"online","foodpanda","Food & Restaurants","2023-07-22"
3842713,"online","foodpanda","Food & Restaurants","2023-07-23"
3842713,"online","foodpanda","Food & Restaurants","2023-07-24"
3842713,"online","foodpanda","Food & Restaurants","2023-07-27"
3842713,"online","foodpanda","Food & Restaurants","2023-07-30"
3842760,"online","Daraz","Market Place","2023-06-24"
3842828,"instore","Dvago","Health & Fitness","2023-06-21"
3842842,"online","Daraz","Market Place","2023-06-25"
3842842,"online","Daraz","Market Place","2023-07-28"
3842895,"online","foodpanda","Food & Restaurants","2023-06-21"
3842895,"online","foodpanda","Food & Restaurants","2023-07-18"
3843000,"online","Daraz","Market Place","2023-06-25"
3843010,"online","Daraz","Market Place","2023-06-30"
3843012,"online","foodpanda","Food & Restaurants","2023-06-22"
3843020,"online","foodpanda","Food & Restaurants","2023-06-28"
3843033,"online","Bata","Fashion","2023-06-21"
3843033,"online","Daraz","Market Place","2023-06-22"
3843033,"online","Daraz","Market Place","2023-06-24"
3843033,"online","Daraz","Market Place","2023-06-29"
3843033,"online","Daraz","Market Place","2023-07-01"
3843033,"online","Daraz","Market Place","2023-07-05"
3843033,"online","Daraz","Market Place","2023-07-08"
3843033,"online","Daraz","Market Place","2023-07-09"
3843033,"online","Daraz","Market Place","2023-07-12"
3843033,"online","Daraz","Market Place","2023-07-13"
3843033,"online","Daraz","Market Place","2023-07-14"
3843033,"online","Daraz","Market Place","2023-07-15"
3843033,"online","Daraz","Market Place","2023-07-18"
3843033,"online","Daraz","Market Place","2023-07-23"
3843033,"online","Daraz","Market Place","2023-07-29"
3843044,"online","Daraz","Market Place","2023-07-15"
3843044,"online","foodpanda","Food & Restaurants","2023-06-25"
3843044,"online","foodpanda","Food & Restaurants","2023-07-11"
3843053,"online","foodpanda","Food & Restaurants","2023-06-22"
3843054,"online","foodpanda","Food & Restaurants","2023-06-23"
3843074,"online","Daraz","Market Place","2023-07-09"
3843081,"online","foodpanda","Food & Restaurants","2023-06-23"
3843092,"online","Al-Fatah","Stores & Grocery","2023-07-21"
3843092,"online","Alkaram Studio","Fashion","2023-06-22"
3843092,"online","SAYA","Fashion","2023-07-12"
3843092,"online","foodpanda","Food & Restaurants","2023-07-12"
3843092,"online","foodpanda","Food & Restaurants","2023-07-14"
3843220,"online","Edenrobe","Fashion","2023-06-22"
3843256,"online","Daraz","Market Place","2023-06-24"
3843256,"online","Daraz","Market Place","2023-06-25"
3843277,"online","foodpanda","Food & Restaurants","2023-06-21"
3843277,"online","foodpanda","Food & Restaurants","2023-06-24"
3843277,"online","foodpanda","Food & Restaurants","2023-07-06"
3843293,"online","Daraz","Market Place","2023-06-23"
3843328,"online","Daraz","Market Place","2023-06-21"
3843331,"online","Daraz","Market Place","2023-06-24"
3843354,"instore","Dvago","Health & Fitness","2023-06-21"
3843401,"online","Daraz","Market Place","2023-06-22"
3843427,"online","Daraz","Market Place","2023-06-21"
3843434,"online","foodpanda","Food & Restaurants","2023-06-30"
3843500,"online","foodpanda","Food & Restaurants","2023-06-26"
3843527,"online","foodpanda","Food & Restaurants","2023-07-19"
3843531,"online","Daraz","Market Place","2023-06-28"
3843621,"online","foodpanda","Food & Restaurants","2023-06-22"
3843626,"online","Rhizmall","Electronics & Home Appliances","2023-06-22"
3843636,"online","foodpanda","Food & Restaurants","2023-06-22"
3843657,"online","Daraz","Market Place","2023-07-11"
3843657,"online","foodpanda","Food & Restaurants","2023-06-22"
3843720,"online","foodpanda","Food & Restaurants","2023-07-18"
3843778,"online","Daraz","Market Place","2023-06-22"
3843790,"online","elo","Fashion","2023-06-22"
3843824,"online","Daraz","Market Place","2023-06-22"
3843857,"online","Daraz","Market Place","2023-06-22"
3843966,"online","Daraz","Market Place","2023-06-22"
3843978,"online","Bata","Fashion","2023-06-22"
3844110,"online","Daraz","Market Place","2023-06-22"
3844110,"online","Daraz","Market Place","2023-07-02"
3844116,"online","Rehmat-e-Shereen","Food & Restaurants","2023-06-22"
3844116,"online","Servaid Pharmacy","Health & Fitness","2023-06-22"
3844156,"online","foodpanda","Food & Restaurants","2023-06-26"
3844184,"instore","Karachi Broast","Food & Restaurants","2023-07-04"
3844204,"online","foodpanda","Food & Restaurants","2023-06-25"
3844247,"online","Daraz","Market Place","2023-06-22"
3844252,"online","foodpanda","Food & Restaurants","2023-06-25"
3844321,"online","Bata","Fashion","2023-06-22"
3844372,"online","foodpanda","Food & Restaurants","2023-06-22"
3844372,"online","foodpanda","Food & Restaurants","2023-06-25"
3844412,"online","foodpanda","Food & Restaurants","2023-06-22"
3844458,"online","Day Night Pizza","Food & Restaurants","2023-07-01"
3844494,"online","foodpanda","Food & Restaurants","2023-06-22"
3844538,"online","Alkaram Studio","Fashion","2023-07-25"
3844539,"online","Bachaa Party","Fashion","2023-06-22"
3844609,"online","Krave Mart","Stores & Grocery","2023-06-22"
3844609,"online","Krave Mart","Stores & Grocery","2023-07-03"
3844609,"online","SPAR","Stores & Grocery","2023-07-17"
3844609,"online","Springs","Stores & Grocery","2023-07-15"
3844609,"online","foodpanda","Food & Restaurants","2023-07-09"
3844609,"online","foodpanda","Food & Restaurants","2023-07-23"
3844609,"online","foodpanda","Food & Restaurants","2023-07-25"
3844647,"online","Naheed.pk","Stores & Grocery","2023-07-25"
3844696,"online","foodpanda","Food & Restaurants","2023-06-22"
3844696,"online","foodpanda","Food & Restaurants","2023-06-24"
3844696,"online","foodpanda","Food & Restaurants","2023-06-26"
3844696,"online","foodpanda","Food & Restaurants","2023-07-01"
3844696,"online","foodpanda","Food & Restaurants","2023-07-07"
3844696,"online","foodpanda","Food & Restaurants","2023-07-24"
3844720,"online","Daraz","Market Place","2023-06-22"
3844726,"online","LAPTAB","Electronics & Home Appliances","2023-06-22"
3844726,"online","Wisdom","Health & Fitness","2023-06-22"
3844811,"online","SAYA","Fashion","2023-07-23"
3844845,"online","Daraz","Market Place","2023-06-23"
3844855,"online","Daraz","Market Place","2023-06-24"
3844862,"online","foodpanda","Food & Restaurants","2023-06-24"
3844862,"online","foodpanda","Food & Restaurants","2023-07-15"
3844886,"online","Al-Fatah","Stores & Grocery","2023-06-22"
3844886,"online","Al-Fatah","Stores & Grocery","2023-07-24"
3844886,"online","GrocerApp","Stores & Grocery","2023-07-10"
3844886,"online","GrocerApp","Stores & Grocery","2023-07-25"
3844893,"online","Rivaj","Health, Beauty & Gifts","2023-06-22"
3844979,"online","Daraz","Market Place","2023-06-23"
3845004,"online","foodpanda","Food & Restaurants","2023-07-25"
3845004,"online","foodpanda","Food & Restaurants","2023-07-31"
3845136,"online","Daraz","Market Place","2023-06-27"
3845185,"online","foodpanda","Food & Restaurants","2023-07-06"
3845249,"online","Daraz","Market Place","2023-06-22"
3845282,"online","foodpanda","Food & Restaurants","2023-06-29"
3845292,"online","Daraz","Market Place","2023-06-23"
3845308,"online","Daraz","Market Place","2023-07-30"
3845323,"online","Daraz","Market Place","2023-07-25"
3845352,"online","NDURE","Fashion","2023-06-25"
3845488,"online","Bata","Fashion","2023-06-22"
3845582,"online","AliExpress","Market Place","2023-06-22"
